uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,label
spotify:track:64OkYAwAbG0gUuIjspFVv4,0.504,0.509,0,-8.668,1,0.0308,0.474,0.00112,0.144,0.377,120.889,calm
spotify:track:5AoWD7iqZDrTxkxBneWJOW,0.403,0.205,0,-13.854,1,0.0356,0.884,4.29E-05,0.11,0.281,116.613,calm
spotify:track:6sALLrBPX30ptG1HWH6vmW,0.38,0.24,1,-12.544,1,0.0514,0.871,0.00287,0.107,0.172,103.818,calm
spotify:track:0IbrkEnIRbN9TGn0TKzObj,0.231,0.228,5,-15.845,0,0.0337,0.923,0.0129,0.169,0.224,80.326,calm
spotify:track:3cr3oAP4bQFNjZBV7ElKaB,0.328,0.32,1,-10.282,1,0.035,0.324,0.019,0.234,0.259,111.453,calm
spotify:track:5g97GAdru7XfeJyJhViIll,0.342,0.237,10,-14.601,1,0.0384,0.945,0.000267,0.112,0.186,117.824,calm
spotify:track:60GNcfTVPbKYpdgyYDqUPq,0.57,0.694,0,-5.607,1,0.0269,0.248,2.86E-05,0.158,0.493,130.021,calm
spotify:track:2769RhOZs0ezRncRW1vryp,0.509,0.498,2,-6.94,1,0.0315,0.413,0,0.0674,0.283,99.729,calm
spotify:track:53taBvemC88CMHP2I1xAFX,0.429,0.2,8,-14.629,1,0.0512,0.825,1.70E-06,0.367,0.357,95.319,calm
spotify:track:3Xeyn4UqgRGnLVaBKOE7kP,0.821,0.148,9,-11.253,0,0.05,0.178,0.0916,0.105,0.579,83.999,calm
spotify:track:35qRwSUu7Z5bvqTE7iGyxi,0.676,0.154,7,-12.819,1,0.0474,0.936,1.83E-05,0.0948,0.353,95.109,calm
spotify:track:57jK3RjPZDkjTFxAIUrJ7i,0.576,0.328,2,-12.261,1,0.036,0.9,0.000481,0.093,0.188,126.796,calm
spotify:track:0zCm4JTVBuIWSSL8rMUChT,0.393,0.167,2,-19.024,1,0.0361,0.473,0.00097,0.11,0.0961,129.955,calm
spotify:track:4Phnrzy56Yt0VNooKCwr3p,0.286,0.292,3,-11.294,1,0.0362,0.514,0,0.0713,0.0635,131.58,calm
spotify:track:1XXA4Lok0sIaeHdCPkkCxD,0.433,0.442,5,-11.217,1,0.03,0.00106,0.0136,0.123,0.203,100.019,calm
spotify:track:6D6HVKe7Qu3imn4zzJD0W9,0.691,0.389,4,-8.247,1,0.0367,0.765,0,0.0941,0.306,104.952,calm
spotify:track:2PcRcEPe8HkDhYsA6OV6d4,0.619,0.401,5,-10.067,1,0.0372,0.557,7.49E-06,0.112,0.257,80.002,calm
spotify:track:5SlU0Yhi51jobhEiGE4xDv,0.517,0.663,6,-6.688,0,0.0375,0.146,0,0.322,0.146,174.032,calm
spotify:track:3A2jJaOKYhmKEy9IyyEJF6,0.804,0.577,10,-14.929,1,0.14,0.922,0.939,0.113,0.181,79.486,calm
spotify:track:2XRCxFtPqSsnY94jZCFuYu,0.399,0.672,0,-5.506,1,0.05,0.584,2.45E-05,0.118,0.285,142.215,calm
spotify:track:28ISI9ACJ3Z3tQ7rQehHlZ,0.612,0.203,5,-10.313,1,0.0345,0.737,0,0.124,0.172,138.084,calm
spotify:track:2GSLoT7abyYGchSSDCpWEI,0.569,0.271,10,-10.969,1,0.0271,0.886,0,0.103,0.352,91.888,calm
spotify:track:6Jl3ZOX6MUOlyoUc721bsX,0.567,0.263,5,-13.51,1,0.103,0.891,0,0.183,0.247,111.86,calm
spotify:track:2fAeROYFSbWdvML6rbnCar,0.51,0.301,7,-5.344,1,0.0566,0.892,0,0.127,0.508,198.158,calm
spotify:track:5a6pdCHlWS2ekOOQ70QnAr,0.708,0.186,9,-8.953,0,0.0422,0.868,0,0.0779,0.321,72.541,calm
spotify:track:2MvvoeRt8NcOXWESkxWn3g,0.511,0.472,4,-9.277,1,0.091,0.534,0.614,0.11,0.0399,127.978,calm
spotify:track:6Kkt27YmFyIFrcX3QXFi2o,0.587,0.229,10,-11.254,0,0.128,0.92,0,0.1,0.379,75.67,calm
spotify:track:0n1SCmuSFEqRQxXvlxCNBy,0.54,0.542,5,-5.562,1,0.0568,0.477,0,0.0833,0.334,77.43,calm
spotify:track:58Mh6zmqSo9IvysPAXnG0h,0.627,0.575,4,-7.38,1,0.232,0.78,0,0.336,0.494,78.546,calm
spotify:track:4EWBhKf1fOFnyMtUzACXEc,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,calm
spotify:track:4jaiounlhJY1Vd0Vt6lrpB,0.338,0.399,0,-10.11,1,0.0378,0.287,0,0.323,0.327,169.742,calm
spotify:track:3AOjXzjmWwsKJUfbMKOYtW,0.484,0.291,5,-8.366,1,0.0274,0.77,6.66E-06,0.1,0.276,101.207,calm
spotify:track:7MbT4I8qGntX4fMdqMQgke,0.647,0.272,5,-12.906,1,0.0916,0.918,1.73E-05,0.0918,0.339,150.044,calm
spotify:track:5kRPPEWFJIMox5qIkQkiz5,0.427,0.262,7,-8.541,1,0.0276,0.746,0,0.068,0.228,104.085,calm
spotify:track:6ON9UuIq49xXY9GPmHIYRp,0.642,0.576,1,-8.524,1,0.0282,0.488,0,0.159,0.469,125,calm
spotify:track:7eResoqEJJAVTkQYSqvO3P,0.588,0.608,5,-7.062,1,0.0365,0.225,0,0.092,0.508,90.201,calm
spotify:track:2sBKLT7bFa38yVAYxYltUX,0.36,0.209,4,-10.293,1,0.0355,0.967,0.00326,0.153,0.227,199.95,calm
spotify:track:7gGBgh0bVxHPgZjA505bo9,0.402,0.151,4,-14.228,0,0.04,0.907,0,0.0941,0.489,144.069,calm
spotify:track:60VaORSJ5x1D4ZPSc0g2En,0.438,0.632,7,-4.447,0,0.0417,0.434,0,0.214,0.386,61.45,calm
spotify:track:05riEz6hccTC3AOu2Tj5dG,0.621,0.261,5,-13.805,1,0.034,0.91,0.06,0.109,0.0702,121.071,calm
spotify:track:0RjG5JmdOWXAR68dGlKBA5,0.547,0.287,6,-12.28,1,0.149,0.514,0.774,0.119,0.177,120.792,calm
spotify:track:3nqXXEiV4huRSmzeyyVWZs,0.583,0.385,2,-16.886,1,0.0355,0.74,0.833,0.242,0.307,110.018,calm
spotify:track:4EO7RCK5zJ9sa1CPRJgqRw,0.65,0.52,0,-10.826,1,0.338,0.283,0,0.129,0.582,77.313,calm
spotify:track:2yOj1pyRC3NcvQyeZ3yAcL,0.511,0.436,9,-10.254,1,0.0409,0.301,7.12E-05,0.255,0.342,120.207,calm
spotify:track:0cXRafInOlc1QH519RXltN,0.606,0.478,7,-6.035,1,0.0276,0.872,2.02E-05,0.106,0.266,77.086,calm
spotify:track:5VnaOLeK1lKfULuNwet8ck,0.641,0.24,8,-19.107,1,0.047,0.979,0.866,0.234,0.32,99.02,calm
spotify:track:5JjpCujkskA2RR8SMA3y5z,0.538,0.416,0,-15.51,1,0.0322,0.928,0.908,0.0494,0.155,99.993,calm
spotify:track:4v1uXnRP235cDKXHuYXR61,0.733,0.22,5,-17.294,1,0.224,0.899,0,0.341,0.623,107.085,calm
spotify:track:4oUKU94wqAW3sfVTuKPOyp,0.779,0.335,9,-11.116,0,0.102,0.923,0,0.0771,0.464,107.992,calm
spotify:track:2qgXNUKWcCcXjRo2aMLjBa,0.431,0.188,0,-9.965,1,0.0252,0.613,8.28E-05,0.105,0.0446,78.172,calm
spotify:track:3KaWB1Kdl93PWaXT8mDRpD,0.403,0.215,0,-16.689,1,0.0502,0.698,0.0134,0.136,0.226,97.873,calm
spotify:track:4sXwt3StCVkgLyxxvgVXrq,0.356,0.162,1,-16.848,1,0.0372,0.986,0.0337,0.11,0.205,83.283,calm
spotify:track:0Tig7Ox1KNi4u77XMTJcRv,0.505,0.23,9,-9.971,0,0.227,0.66,0.85,0.0986,0.218,91.997,calm
spotify:track:3F2koOE6znilNI2SPMEMQp,0.427,0.0932,7,-16.411,0,0.0383,0.908,0,0.112,0.42,96.358,calm
spotify:track:0QZ5yyl6B6utIWkxeBDxQN,0.545,0.366,2,-9.51,1,0.0378,0.969,0.267,0.641,0.1,86.997,calm
spotify:track:22v9ZVkWWAYjderL7ZWuuH,0.569,0.572,6,-11.363,1,0.0265,0.64,0.56,0.0921,0.658,110.031,calm
spotify:track:42H6GeQfrBkT3vTUTdpB1M,0.646,0.0828,10,-16.205,1,0.0435,0.838,1.20E-05,0.0934,0.293,108.826,calm
spotify:track:3XRALl9CNCnjjbCZid2L9w,0.532,0.474,1,-5.223,1,0.0372,0.387,8.51E-05,0.11,0.281,124.86,calm
spotify:track:3Yvk0ZLxMlt6ioasvdN6vB,0.509,0.478,4,-10.051,1,0.0392,0.185,1.40E-06,0.0891,0.323,139.926,calm
spotify:track:76zNGZCFbR9IgQKHcmWmYA,0.695,0.528,5,-8.147,0,0.0284,0.427,0.0282,0.23,0.144,95.032,calm
spotify:track:02H1K5Cw9Ar89b35XwSEw6,0.67,0.413,11,-8.117,1,0.0273,0.441,8.63E-05,0.0902,0.145,112.011,calm
spotify:track:2jnOUdpaFKr9koG1Vtbj6v,0.475,0.102,7,-17.592,1,0.0432,0.94,1.78E-06,0.122,0.347,85.168,calm
spotify:track:45RcCsBucPSfAmbm5HLTIF,0.364,0.311,0,-11.541,1,0.0354,0.78,0.212,0.123,0.185,192.054,calm
spotify:track:6GGdkwYk4NXuiIcQD16AZg,0.545,0.169,0,-16.249,1,0.132,0.908,0,0.0942,0.482,98.225,calm
spotify:track:6qVSRawSnWh2QcGIvAS2BM,0.703,0.582,4,-8.075,0,0.0418,0.227,0,0.122,0.711,96.013,calm
spotify:track:0gOz9JUXsaKVzLTSmFDtdo,0.571,0.0274,9,-20.274,0,0.0649,0.948,6.43E-06,0.322,0.087,124.209,calm
spotify:track:3YiO2utAGzWS3NdOdV5hX9,0.546,0.426,6,-11.37,1,0.0335,0.923,0.648,0.329,0.148,115.708,calm
spotify:track:0V5cvmTKsYmF5FmGGEAfmS,0.303,0.187,2,-16.757,1,0.0356,0.989,0.489,0.101,0.213,132.731,calm
spotify:track:3zksbXteOCeSusJ5Xltr3t,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72E-05,0.387,0.229,207.97,calm
spotify:track:2keT649m2xIywngAVJHsuC,0.496,0.102,8,-23.562,0,0.0455,0.989,0.924,0.111,0.357,154.871,calm
spotify:track:5ysFFsqJFcsX8Rez67j2tv,0.41,0.174,3,-11.405,1,0.0328,0.767,0.00197,0.114,0.0694,105.292,calm
spotify:track:4k7x3QKrc3h3U0Viqk0uop,0.329,0.277,10,-13.111,0,0.0302,0.971,0.024,0.0971,0.121,159.719,calm
spotify:track:2k4E9CkUiRDBG68w9KNgNX,0.4,0.202,3,-11.081,1,0.0361,0.971,0.699,0.11,0.119,112.045,calm
spotify:track:431qZaQAJuIolwBrlDa6Yg,0.435,0.523,0,-9.502,1,0.041,0.535,0.00011,0.162,0.374,178.301,calm
spotify:track:7fqz3bC1dYp9stkASdOZZX,0.228,0.103,5,-24.014,1,0.0489,0.99,0.921,0.0656,0.0762,114.404,calm
spotify:track:3rlY7kuGhsIqo9gqsORb62,0.463,0.35,4,-7.59,0,0.032,0.857,0.736,0.122,0.229,108.292,calm
spotify:track:4Ijwesioa4wOJMiZIbxqNz,0.236,0.34,7,-10.457,0,0.048,0.858,0.0697,0.105,0.158,76.742,calm
spotify:track:0XsJ1vRgCSdvtaNj4mWRFj,0.366,0.0813,8,-22.997,0,0.0512,0.991,0.926,0.136,0.0778,75.85,calm
spotify:track:3YgDFFnnCgnDmft8v92dp7,0.416,0.0737,11,-22.172,0,0.04,0.993,0.939,0.0842,0.165,106.891,calm
spotify:track:0gsBQy8Q0eWlR67xDmoWFw,0.279,0.234,7,-17.515,1,0.0396,0.975,0.871,0.0908,0.24,163.883,calm
spotify:track:5Zf25eS8E1znm9mez4cGsm,0.224,0.146,9,-16.331,0,0.0338,0.961,0.712,0.113,0.142,94.255,calm
spotify:track:4j99qYb3QLXv89fqDUuOBC,0.372,0.0506,3,-22.288,1,0.0388,0.97,0.867,0.0897,0.0589,138.256,calm
spotify:track:1Yh4lOCbcskjSfYPDnn7EW,0.416,0.459,9,-9.977,0,0.0366,0.813,0.0428,0.102,0.175,135.689,calm
spotify:track:3Hc7Su1AVaynKEkwSZopbN,0.322,0.144,7,-17.448,0,0.0384,0.94,0.918,0.0744,0.0471,142.881,calm
spotify:track:5p684vIzF5LOkmHL3I0tyM,0.578,0.288,5,-17.204,1,0.0589,0.97,0.633,0.125,0.276,94.983,calm
spotify:track:1nR4y4D5imW4jQfPV3TCd2,0.797,0.377,4,-10.656,0,0.0387,0.443,0,0.112,0.341,118.129,calm
spotify:track:68RI4I6SKm57SxjG06OYvN,0.521,0.0889,4,-19.457,1,0.0507,0.988,0.182,0.0965,0.0479,115.43,calm
spotify:track:474uVhyGgK5MtY9gMcDgGl,0.744,0.516,2,-6.365,1,0.0513,0.632,0,0.605,0.281,97.944,calm
spotify:track:3f6BsKWTaPRyQNtM2jddNv,0.487,0.833,5,-6.975,1,0.0776,0.607,0.000101,0.213,0.698,190.105,calm
spotify:track:46Nz7uguhTyUWOXhRBbzxa,0.474,0.213,11,-11.677,1,0.028,0.853,3.10E-06,0.241,0.353,84.962,calm
spotify:track:0efT4YKQLQx2YHbp6vgRX8,0.446,0.533,7,-5.955,1,0.046,0.427,3.26E-06,0.332,0.58,183.81,calm
spotify:track:5S5u0EWtlblH00iTNExZ6X,0.622,0.471,9,-7.105,1,0.0277,0.0448,0,0.0957,0.278,124.455,calm
spotify:track:5BAXlRDW3YaPr3rfqV51TA,0.83,0.251,4,-19.774,1,0.0779,0.98,0.893,0.195,0.164,109.999,calm
spotify:track:1OeZaHZfc301gelC5cUbNm,0.435,0.124,1,-17.275,0,0.0487,0.957,0.951,0.0812,0.188,146.243,calm
spotify:track:0HS6Lmeq0pvAhFoZ9Kazyu,0.403,0.424,2,-6.757,0,0.0322,0.988,0.913,0.0844,0.127,107.376,calm
spotify:track:6h6runZeeczWEuEW2pFvYW,0.356,0.00558,11,-27.72,1,0.0417,0.99,0.934,0.0991,0.122,70.012,calm
spotify:track:4ErN0j1TMK7n8eYGSKCFwu,0.443,0.0825,8,-22.991,0,0.0509,0.991,0.928,0.141,0.0768,129.242,calm
spotify:track:1XZPtZVqcOzzxbYIR7MjQw,0.409,0.223,10,-13.886,1,0.0296,0.947,0.0123,0.0635,0.173,89.877,calm
spotify:track:2iQPembmg5KvkqXU0sd6xo,0.261,0.174,7,-16.16,1,0.0346,0.853,0.893,0.169,0.0393,138.673,calm
spotify:track:7nZBRPj89rgeZ5eBLp2J7P,0.553,0.711,0,-4.275,1,0.0378,0.0216,0,0.142,0.293,99.515,calm
spotify:track:13HVjjWUZFaWilh2QUJKsP,0.546,0.311,1,-10.396,1,0.0288,0.818,1.65E-05,0.107,0.246,147.464,calm
spotify:track:416MsJxvxSKY96DCmbJIRs,0.213,0.0743,9,-18.071,0,0.0408,0.344,3.45E-05,0.212,0.145,53.863,calm
spotify:track:6klpXs2uAjagnZMFkt4qkl,0.281,0.139,5,-14.392,1,0.0305,0.829,0,0.0725,0.169,92.64,calm
spotify:track:1ZGRG4rjkltlWg6jxcaWKW,0.55,0.625,0,-7.528,1,0.032,0.034,0.62,0.141,0.215,120.027,calm
spotify:track:4qPtIDBT2iVQv13tjpXMDt,0.453,0.377,1,-8.466,1,0.0896,0.635,1.80E-06,0.099,0.222,149.95,calm
spotify:track:4KlL5Bwlm4yHYxr0B2rHci,0.445,0.179,1,-12.938,1,0.0396,0.952,0.00056,0.107,0.119,72.246,calm
spotify:track:05pKAafT85jeeNhZ6kq7HT,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,calm
spotify:track:7Cia4WzapwjMr0NUQF8vf3,0.404,0.48,9,-8.906,0,0.0303,0.274,8.63E-06,0.132,0.2,129.162,calm
spotify:track:2KiRgHpE6flTfqgSE7kCEA,0.479,0.0892,9,-13.723,0,0.032,0.897,2.79E-06,0.0899,0.336,77.799,calm
spotify:track:61hmCqoIlTJjcVMMLhcH5n,0.579,0.385,7,-7.885,1,0.0256,0.88,2.17E-06,0.164,0.145,103.779,calm
spotify:track:05BgC2247XGi8ySwBzOO0o,0.54,0.766,1,-4.478,1,0.05,0.606,0,0.0903,0.435,139.999,calm
spotify:track:5kNe7PE09d6Kvw5pAsx23n,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39E-06,0.116,0.4,166.052,calm
spotify:track:3U4isOIWM3VvDubwSI3y7a,0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,calm
spotify:track:2hsza71y54ABzmabyNDtM4,0.884,0.826,11,-3.672,0,0.0853,0.222,2.29E-06,0.0719,0.465,94.997,calm
spotify:track:19PJf5HzeiVW0mdk82Swmn,0.526,0.661,7,-3.828,0,0.0333,0.361,0,0.087,0.556,78.132,calm
spotify:track:4h0zU3O9R5xzuTmNO7dNDU,0.71,0.0565,7,-15.099,1,0.0534,0.965,0,0.0889,0.348,123.994,calm
spotify:track:1oHCgpheYhmhQbhCmbhpWn,0.409,0.686,11,-4.893,0,0.177,0.131,0,0.11,0.354,147.929,calm
spotify:track:5A2mJ5TGOBWTtYNGf4sLO0,0.471,0.771,5,-3.905,0,0.0372,0.0867,3.87E-06,0.168,0.272,155.912,calm
spotify:track:24j5btI82IYNNqXWSnSIGA,0.752,0.686,1,-5.249,1,0.0406,0.258,0,0.129,0.52,91.017,calm
spotify:track:5kqIPrATaCc2LqxVWzQGbk,0.765,0.473,10,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,calm
spotify:track:1rtDwblY1CJ9i490fMzJnc,0.455,0.797,10,-4.133,0,0.36,0.132,0,0.11,0.757,165.717,calm
spotify:track:5t4B1kAlCD13YY9poph0Mg,0.594,0.754,1,-6.684,1,0.11,0.0153,0,0.0486,0.74,73.184,calm
spotify:track:7vRriwrloYVaoAe3a9wJHe,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,calm
spotify:track:31t0ATifZW5CW3XP2QUsUW,0.564,0.768,8,-6.431,1,0.0342,0.00262,0,0.324,0.362,144.971,calm
spotify:track:6hdkw1wzhIRYPlYDUtCY5m,0.416,0.773,8,-3.784,1,0.0949,0.572,0,0.105,0.716,122.65,calm
spotify:track:0prNGof3XqfTvNDxHonvdK,0.573,0.739,0,-5.74,1,0.129,0.0285,0,0.111,0.451,97.085,calm
spotify:track:6Vc5wAMmXdKIAM7WUoEb7N,0.407,0.147,2,-8.822,1,0.0355,0.857,2.89E-06,0.0913,0.0765,141.284,calm
spotify:track:3kSluBZ5oXuCIsdS4NAVfy,0.64,0.743,10,-4.08,1,0.0379,0.269,0,0.101,0.361,122.035,calm
spotify:track:2lWWIkQJnthxFxvyJfxMws,0.477,0.654,0,-5.751,1,0.0339,0.0835,0,0.0778,0.275,152.635,calm
spotify:track:4VZM71F8XAoLRuNyNLxwWS,0.304,0.229,4,-14.678,1,0.033,0.971,0.408,0.109,0.155,80.118,calm
spotify:track:5Z1U0knfYnsfvZycgDeOiC,0.762,0.387,10,-8.643,0,0.0277,0.239,0.00756,0.13,0.273,109.959,calm
spotify:track:2NniAhAtkRACaMeYt48xlD,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,calm
spotify:track:1JY9hsqLWZ3JB3K39Ve1xF,0.377,0.183,4,-12.679,1,0.037,0.81,8.56E-06,0.121,0.369,71.276,calm
spotify:track:0AxBz9KF5XBwo8VYRc4Emv,0.58,0.119,2,-13.311,1,0.0696,0.964,1.30E-05,0.0821,0.201,150.28,calm
spotify:track:5FIp4LrsffxiHLhmmpCbCx,0.536,0.65,2,-5.603,1,0.0337,0.282,1.16E-06,0.0876,0.288,147.93,calm
spotify:track:1qVZh1kweLOD00SiRvSXa5,0.429,0.162,10,-14.163,0,0.118,0.922,0,0.0746,0.255,98.178,calm
spotify:track:1hWYT0w2R0J19rlVkiez7X,0.517,0.811,5,-4.526,0,0.286,0.186,0,0.105,0.494,168.269,calm
spotify:track:0AgAOnISeJ88aPDAKtat98,0.472,0.33,11,-5.892,0,0.044,0.627,0,0.0938,0.272,175.223,calm
spotify:track:29OndNHNt4cyEm0CzpKRkG,0.258,0.659,5,-5.903,0,0.0596,0.253,0,0.111,0.272,189.558,calm
spotify:track:4rQSLX4qMiUWL81hEQOuPY,0.701,0.68,2,-8.492,1,0.0264,0.303,1.51E-05,0.159,0.704,90.607,calm
spotify:track:1X6kxrjWVWiKMqulM8XZpj,0.47,0.271,8,-8.335,1,0.0392,0.962,0,0.106,0.388,129.623,calm
spotify:track:1X6kxrjWVWiKMqulM8XZpj,0.47,0.271,8,-8.335,1,0.0392,0.962,0,0.106,0.388,129.623,calm
spotify:track:1X6kxrjWVWiKMqulM8XZpj,0.47,0.271,8,-8.335,1,0.0392,0.962,0,0.106,0.388,129.623,calm
spotify:track:0AxBz9KF5XBwo8VYRc4Emv,0.58,0.119,2,-13.311,1,0.0696,0.964,1.30E-05,0.0821,0.201,150.28,calm
spotify:track:0AxBz9KF5XBwo8VYRc4Emv,0.58,0.119,2,-13.311,1,0.0696,0.964,1.30E-05,0.0821,0.201,150.28,calm
spotify:track:4rKHs4JtVYxsYen2eHIW6b,0.672,0.589,7,-5.008,0,0.049,0.082,0,0.0962,0.379,120.036,calm
spotify:track:5uCax9HTNlzGybIStD3vDh,0.358,0.557,10,-7.398,1,0.059,0.695,0,0.0902,0.494,85.043,calm
spotify:track:5EbX5xL3O2xT8FxCpYzgUO,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,calm
spotify:track:1IWv7yYMFplrKaZDUldFJn,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483,calm
spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,calm
spotify:track:34gCuhDGsG4bRPIf9bb02f,0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.591,78.998,calm
spotify:track:1Pw5C4N6Fn5E4mGCxmbbVa,0.4,0.564,10,-7.444,1,0.0523,0.693,0,0.0863,0.483,99.269,calm
spotify:track:1QUpqu8865jfasDr8M3IKN,0.421,0.407,10,-7.445,1,0.0267,0.309,0.000961,0.11,0.161,139.028,calm
spotify:track:5QlRkjvOlvjEgn2ZUkwbTy,0.169,0.156,4,-18.194,0,0.033,0.936,0.928,0.107,0.0659,177.754,calm
spotify:track:1tCX0niFDmrpIxATkRo6yS,0.559,0.758,9,-5.473,1,0.0398,0.0376,0.000407,0.11,0.224,119.893,calm
spotify:track:3j8ZBLE3uSTDyklfD6mlBQ,0.629,0.715,0,-5.421,1,0.0379,0.202,0,0.23,0.399,115.006,calm
spotify:track:08aT74j464iQCEMh85sL1l,0.562,0.797,2,-5.386,1,0.0356,0.328,0,0.0752,0.296,110.049,calm
spotify:track:550rQQCGkrTzvp4SfpOPzx,0.322,0.377,7,-7.385,0,0.0356,0.454,0,0.338,0.366,118.669,calm
spotify:track:2uXcgTbv0vtcVzquvidXhx,0.742,0.293,10,-9.096,1,0.073,0.916,0.00225,0.101,0.498,147.766,calm
spotify:track:38uDipmSlQcEAPtpIvZGoY,0.571,0.799,11,-7.582,1,0.0638,0.18,1.35E-06,0.103,0.653,164.016,calm
spotify:track:7omCJ8LK58BHemymKeNwww,0.392,0.253,9,-10.955,1,0.0328,0.916,0,0.208,0.444,103.837,calm
spotify:track:30Co9eN7JHPf1i2wEyVSMJ,0.546,0.155,0,-14.378,1,0.0428,0.987,6.02E-05,0.18,0.512,72.331,calm
spotify:track:1almCHdsfikRPfVB9VrEdT,0.5,0.292,0,-8.554,1,0.0323,0.746,0,0.188,0.37,145.879,calm
spotify:track:2IjyFRCRn8x1bEquOM3vxg,0.481,0.285,0,-10.848,1,0.0424,0.9,0,0.123,0.316,130.029,calm
spotify:track:4RL77hMWUq35NYnPLXBpih,0.379,0.29,4,-8.485,1,0.051,0.952,0.00106,0.118,0.169,166.467,calm
spotify:track:1T7AiFL9ruKKwlONN35Vh0,0.451,0.507,11,-6.24,1,0.0316,0.473,0,0.108,0.564,165.76,calm
spotify:track:6GmUVqe73u5YRfUUynZK6I,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,calm
spotify:track:6GmUVqe73u5YRfUUynZK6I,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,calm
spotify:track:6GmUVqe73u5YRfUUynZK6I,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,calm
spotify:track:7oAraczbemGSNWqnbkU87R,0.515,0.378,5,-8.264,1,0.065,0.618,0,0.172,0.536,91.883,calm
spotify:track:1W3AIFwnsDJBXtktxILhC0,0.719,0.518,5,-7.093,1,0.0508,0.512,0,0.0749,0.533,82.039,calm
spotify:track:7oAraczbemGSNWqnbkU87R,0.515,0.378,5,-8.264,1,0.065,0.618,0,0.172,0.536,91.883,calm
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,calm
spotify:track:3cNjgVBKTJ1SvKhunrCdVy,0.513,0.768,4,-4.868,0,0.0587,0.0118,1.94E-05,0.294,0.235,84.264,calm
spotify:track:30xCKWpu4EDfllDGnc3CTu,0.551,0.751,0,-5.193,1,0.0695,0.0526,0.0002,0.139,0.134,119.034,calm
spotify:track:30xCKWpu4EDfllDGnc3CTu,0.551,0.751,0,-5.193,1,0.0695,0.0526,0.0002,0.139,0.134,119.034,calm
spotify:track:7MB22jLCA12Ev7Jjp3e1aU,0.681,0.833,4,-4.334,1,0.121,0.179,0,0.0677,0.889,184.975,calm
spotify:track:1xVF9wZZ87uAz0bw6jT4sH,0.455,0.179,1,-12.938,1,0.0389,0.952,0.00056,0.106,0.12,73.698,calm
spotify:track:1XQnZTR0ER8y5fGO17uX1R,0.375,0.322,1,-14.38,1,0.03,0.941,0.537,0.119,0.155,147.961,calm
spotify:track:7iQmjnDXYngWGsbjVnDc1U,0.553,0.429,3,-12.51,1,0.0283,0.921,0.135,0.115,0.532,152.047,calm
spotify:track:4C7WQtCroS5Qyc2IQiVn15,0.425,0.197,9,-16.513,1,0.0307,0.468,0.622,0.0662,0.235,116.468,calm
spotify:track:4qyfir5Yr7nfo05g6cyFMT,0.367,0.189,2,-15.736,1,0.0384,0.889,0.428,0.364,0.177,156.643,calm
spotify:track:6vGWD9Jg8mNVfSWwrmDqGE,0.549,0.559,11,-11.344,0,0.0444,0.71,0.644,0.138,0.214,98.018,calm
spotify:track:0NJ1LV5VblYyJsJt3EbAx7,0.562,0.282,10,-11.956,1,0.0302,0.888,0.00297,0.0812,0.172,127.964,calm
spotify:track:0Wv9Ckm088qsVkMKPH170C,0.463,0.192,9,-13.229,1,0.0338,0.706,8.46E-05,0.105,0.135,122.631,calm
spotify:track:6n3xoMTzRbhMFTbuiQhLdD,0.467,0.206,4,-14.36,0,0.0269,0.968,0.344,0.0852,0.0557,136.928,calm
spotify:track:0SpkyS1Q4MD8GaVcP5YjT4,0.405,0.479,5,-9.396,1,0.0301,0.0527,0.795,0.0974,0.131,75.37,calm
spotify:track:6GRDI9suQHikFP6euIXnpq,0.341,0.539,5,-5.76,1,0.0265,0.213,6.44E-05,0.109,0.267,174.564,calm
spotify:track:4Q66chx9WzqWcLItXoZ5r4,0.418,0.111,1,-14.848,1,0.0389,0.953,0.00342,0.0982,0.228,82.508,calm
spotify:track:5Iy1wdO0tMaHwKnfFYtlel,0.494,0.267,0,-11.54,1,0.0308,0.935,5.58E-05,0.128,0.166,115.117,calm
